conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2052599372777484313,Fri May 08 11:22:35 +0000 2026,0,@KompasTV Tumbuh kenceng Tapi rupiah semakin jeblog Harga harga kebutuhan semakin naik,2052710752855961663,,KompasTV,in,,0,0,0,https://x.com/undefined/status/2052710752855961663,951952690111594496,
2052675067025445068,Fri May 08 11:22:11 +0000 2026,0,@KhalidAlNumi 50 jt rupiah ya akhi pengen bilang 4 sehat 5 milyar entar ente kaget ya akhir....... ngoahahahahahahahjahahaha,2052710653308407847,,KhalidAlNumi,in,,0,0,0,https://x.com/undefined/status/2052710653308407847,1942420846372610051,
2052413233907253261,Fri May 08 11:21:53 +0000 2026,0,@sususoyas @muhaimin_haha @fajarnugros Betul sekitar 2 jam dan cuma 3500 rupiah,2052710576959390047,,sususoyas,in,,0,0,0,https://x.com/undefined/status/2052710576959390047,386586246,
2052710526921392238,Fri May 08 11:21:41 +0000 2026,0,Harga bensin AS naik mendekati $5 akibat krisis Selat Hormuz. Risiko global dampaknya terasa ke dompet. Source: Yahoo Finance https://t.co/kI8JpcUfpJ,2052710526921392238,https://pbs.twimg.com/media/HHyxV5ObYAABVak.jpg,,in,,0,0,0,https://x.com/undefined/status/2052710526921392238,1966028491562041344,
2052710430553035156,Fri May 08 11:21:18 +0000 2026,0,honey she said 10k in rupiah wich is 0.57 usd,2052710430553035156,,,en,,0,1,0,https://x.com/undefined/status/2052710430553035156,1619974122297249793,
2052345348967002245,Fri May 08 11:21:15 +0000 2026,0,@RaidenKevin17 Rupiah bak sampah di negeri orang,2052710416762245408,,RaidenKevin17,in,,0,0,0,https://x.com/undefined/status/2052710416762245408,1614475470195806211,
2052654776823996526,Fri May 08 11:20:33 +0000 2026,0,@KapudS640 Negara bisa cetak uang secara unlimited tapi ingat money printing yang berlebihan ini akan dibayar mahal oleh penurunan nilai mata uang rupiah.,2052710239770939498,,KapudS640,in,,0,0,0,https://x.com/undefined/status/2052710239770939498,1971294420214611971,
2052619243213185026,Fri May 08 11:20:12 +0000 2026,0,@SEAsianVision Bank Indonesia is playing full defense right now. They d rather let us all suffer a bit than let the Rupiah take a dive. This is what you call being the Immovable Object of the currency world.,2052710153225695645,,SEAsianVision,en,,0,0,0,https://x.com/undefined/status/2052710153225695645,2039664919612993536,
2052709982991450125,Fri May 08 11:19:32 +0000 2026,0,positif nih Menkeu tegaskan APBN terkendali. rupiah urusan BI fiskal tetap solid https://t.co/nc8zAuxybT,2052709982991450125,https://pbs.twimg.com/media/HHyw2Mxa0AAZAkb.jpg,,in,,0,0,0,https://x.com/undefined/status/2052709982991450125,2709905130,
2052709874371563917,Fri May 08 11:19:06 +0000 2026,0,Udah tau rupiah anjlok pake nantangin https://t.co/QAI3Q7MpF4,2052709874371563917,https://pbs.twimg.com/tweet_video_thumb/HHywv7abwAEujxw.jpg,,in,,0,4,0,https://x.com/undefined/status/2052709874371563917,920721807434321921,
2052630931362681300,Fri May 08 11:19:00 +0000 2026,0,@infowarga_id Ini istruksi yang sangat tepat! Dana rakyat memang harus sampai ke piring anak bangsa jangan sampai ada satu rupiah pun yg diselewengkan,2052709851625918969,,infowarga_id,in,,0,0,0,https://x.com/undefined/status/2052709851625918969,2038467559872196609,
2052709695131877419,Fri May 08 11:18:23 +0000 2026,0,UAE cegat 2 rudal balistik dan 3 drone dari Iran 3 terluka Ketegangan Timur Tengah meningkat berpotensi dorong harga minyak naik dan pengaruhi pasar global Akankah konflik Iran-Israel dorong minyak di atas $100/barel? #Iran #Oil #Geopolitics,2052709695131877419,,,in,,0,0,0,https://x.com/undefined/status/2052709695131877419,2050802006647058432,
2052709609643950181,Fri May 08 11:18:03 +0000 2026,0,In this economy w paham kok klo harga bahan2 pangan tuh naik bgt tp plis lah jgn ngescam pembeli jg. Kalo namanya nasi kucing ya blg aja nasi kucing pke segala dinaikin harga dan dibagusin bungkus ganti nama pake nasi langgi pdhal yg lu jual tu nasi kucing ,2052709609643950181,,,in,,0,1,0,https://x.com/undefined/status/2052709609643950181,1899576165192609792,
2052709606514999676,Fri May 08 11:18:02 +0000 2026,0,Menghindari calo tapi calo sekarang ngeri dulu calo naik e 20-30 rb sekarang bisa berkali lipat e harga tiket ,2052709606514999676,,,in,,0,0,0,https://x.com/undefined/status/2052709606514999676,839097461280911362,
2052660604079657240,Fri May 08 11:17:55 +0000 2026,0,@vienbast yaa kalo di itung2 cuma Rp. 12 rupiah kok sekali bikin espresso : https://t.co/y9piFUlIy3,2052709579545628992,https://pbs.twimg.com/media/HHywew7aYAAG-Q2.png,vienbast,in,,0,1,0,https://x.com/undefined/status/2052709579545628992,10024342,
2052558144447152162,Fri May 08 11:16:26 +0000 2026,0,@rouppme rupiah melemah harga jual Gabah dari petani gak ada kenaikan selama bertani paling tinggi cuma 8000 apalgi tanaman holti gak ada naik naiknya signifikan miris sekali,2052709205577224646,,rouppme,in,,0,0,0,https://x.com/undefined/status/2052709205577224646,1771926131891154944,
2052708991575507205,Fri May 08 11:15:35 +0000 2026,0,Yang musim haji mah seluruh dunia keles yang jeblok Rupiah doang.,2052708991575507205,,,in,,0,0,0,https://x.com/undefined/status/2052708991575507205,60555706,
2052708761048174952,Fri May 08 11:15:28 +0000 2026,0,Duh harusnya gak kegocek anti-gores seharga 100 rupiah,2052708960998937064,,tsukiminyaw,in,,0,0,0,https://x.com/undefined/status/2052708960998937064,811079463165259777,
2052561104858181729,Fri May 08 11:06:35 +0000 2026,1,@LexMarteg kwitansi cuci baju di laundry kiloan seminggu 20juta rupiah itu SANGAT MURAH utk yg mulia kaisar mas'ud karena yg dicuci termasuk dosa yg melekat dibaju,2052706726605181309,,LexMarteg,in,,0,0,0,https://x.com/undefined/status/2052706726605181309,1179407886637662208,
2052706663703126171,Fri May 08 11:06:25 +0000 2026,0,5/ Satu lagi yang perlu kamu tahu: Harga Pertalite per 4 Mei 2026 = Rp 10.000/liter tidak naik. BBM yang naik hari ini justru yang non-subsidi: Pertamax Turbo Dexlite Pertamina Dex naik signifikan Pertalite &amp; Pertamax justru ditahan pemerintah. Beli sesuai kebutuhan.,2052706685492576659,,mumtazxmr,in,,0,1,0,https://x.com/undefined/status/2052706685492576659,856645289054150656,
2052706633340584150,Fri May 08 11:06:13 +0000 2026,0, USD to IDR husband vs 1 dolar berapa rupiah wife,2052706633340584150,,,in,,0,0,0,https://x.com/undefined/status/2052706633340584150,1302897169163153409,
2052706457473482936,Fri May 08 11:05:31 +0000 2026,0,mantap Menkeu meski rupiah lemah APBN aman. fokus BI di kurs fiskal kita kuat https://t.co/bFbkHdXntd,2052706457473482936,https://pbs.twimg.com/media/HHytpETakAEyb2a.jpg,,in,,0,0,0,https://x.com/undefined/status/2052706457473482936,983736415,
2052705973371064475,Fri May 08 11:03:36 +0000 2026,12,𝗥𝗨𝗣𝗜𝗔𝗛 𝗠𝗔𝗦𝗜𝗛 𝗧𝗘𝗥𝗞𝗔𝗣𝗔𝗥! Lalu rezim tergopoh-gopoh rilis angka ekonomi tumbuh 5 61% Kuartal I-2026 versi ordal. Paradoks di bawah duit zonk!belum lagi kebutuhan pokok merangkak naik 5 61% cuma angka semu tak berdampak sama sekali bagi rakyat. Sementara https://t.co/xxnBO7qDa7,2052705973371064475,https://pbs.twimg.com/ext_tw_video_thumb/2052705765820174336/pu/img/vrDBEoqwpbJOtFDT.jpg,,in,,0,1,4,https://x.com/undefined/status/2052705973371064475,1282459217878642688,
2052674882841043135,Fri May 08 11:03:16 +0000 2026,0,@tempodotco Jaga rupiah di 22 ribu maksudnya?,2052705892148339102,,tempodotco,in,,0,0,0,https://x.com/undefined/status/2052705892148339102,40016292,
2052705588325536077,Fri May 08 11:02:04 +0000 2026,3, OPEN PO aespa Lemonande album [🇰🇷 WDA countdown live event] ️ wda sealed + pob + keyring 440k dp 300k *harga mengikuti web saat ini kalau hari H event berubah naik / turun diinfokan order by DM WA https://t.co/xHJXsh3wJe LINE https://t.co/971s2wL3al https://t.co/TOvrgy0Chz,2052705588325536077,https://pbs.twimg.com/media/HHys2eObEAAZTvH.jpg,,in,,1,0,1,https://x.com/undefined/status/2052705588325536077,1417134230149107714,
2052705538920886456,Fri May 08 11:01:52 +0000 2026,1,Per 8 Mei 2026 nilai rupiah masih cukup lemah ditunjukkan dengan nilai tukar untuk 1 USD = Rp17.362 bahkan sempat mencapai nilai tukar paling lemahnya pada tanggal 6 Mei 2026 dimana 1 USD = Rp17.425. Ini mencatatkan nilai rupiah paling lemah sepanjang sejarah Indonesia https://t.co/7oxYhD6Hpr,2052705538920886456,https://pbs.twimg.com/media/HHysH1QasAAOLGk.png,,in,,0,0,1,https://x.com/undefined/status/2052705538920886456,3699833893,
2052539223924961495,Fri May 08 11:01:52 +0000 2026,0,@bangherwin Ajaib maksudnya si Prabowo bikin program tolol buang anggaran yang di korup sana sini yang bikin keracunan yang bikin apa mahal dan langka rupiah jeblok yang AJAIB nya bukan nya di demo dan di tentang oleh orang eh malah banyak pejabat yang mendukung kok iso ,2052705536924389672,,bangherwin,in,,0,0,0,https://x.com/undefined/status/2052705536924389672,1299879815022088195,
2052705464912416913,Fri May 08 11:01:34 +0000 2026,0,WOI INI HARGA VP NAIK BANGSAT,2052705464912416913,,,in,,0,0,0,https://x.com/undefined/status/2052705464912416913,1796554341551394816,
2052705425100087525,Fri May 08 11:01:25 +0000 2026,0,Gw takut mati konyol gara2 merch gmm bjirr barusan bet ikut war di GO CC/PC doang telat dikit harga naik ASLAM GW SAMPE TIDAK TERKENDALI MONYET,2052705425100087525,,,in,,0,0,0,https://x.com/undefined/status/2052705425100087525,1534787194195693569,
2052705399808328160,Fri May 08 11:01:19 +0000 2026,0,Bener si mahal cuma gimana ya.. photosim kan korea punya. Otomatis harga ngikutin harga mereka ga si? Di korea aja 7 won (ga tau skrg masih 7 apa udh naik) Dibanding singapur jujur harga di indo masih terbilang murah. di Sgp $20 ,2052705399808328160,,,in,,0,1,0,https://x.com/undefined/status/2052705399808328160,385370377,
2052705385510048063,Fri May 08 11:01:15 +0000 2026,0,positif Menkeu Purbaya rupiah lemah tak masalah APBN. bi kelola kurs https://t.co/t16ZAaaBck,2052705385510048063,https://pbs.twimg.com/media/HHysqr8asAA9_VG.jpg,,in,,0,0,0,https://x.com/undefined/status/2052705385510048063,575469488,
2052705273450738120,Fri May 08 11:00:49 +0000 2026,0,tarobun bakal buka store di st. pocin dan di foodcourt margo khawatir harga tanah di depok makin naik terus..,2052705273450738120,,,in,,0,0,0,https://x.com/undefined/status/2052705273450738120,1155862468872114177,
2052705037923790962,Fri May 08 10:59:53 +0000 2026,0,tidak menyangka ternyata aku tumbuh besar di era indonesia bobrok dan ekonomi sangatt kocar kacir begini harga samua kebutuhan makin ga ngotak. Rupiah bener2 gaada harga dirinya presidennya halu final bos kerjaannya cm kunjungan luar negeri aja,2052705037923790962,,,in,,0,0,0,https://x.com/undefined/status/2052705037923790962,1886106382321242112,
2052700547095109962,Fri May 08 10:59:49 +0000 2026,0,@seondudung tandanya kita hrus borong sebelum rupiah 20k..,2052705023197577256,,seondudung,in,,0,0,0,https://x.com/undefined/status/2052705023197577256,2038825115845091328,
2052284105145176157,Fri May 08 10:59:41 +0000 2026,0,@dulu_topengmu_ @TakumiYozora @ScherazadeMS 'Si anu ngomong x' gada valuenya sbg berita konten itumah cuma bisa lolos editorial di era internet. 'Si anu ngomong sesuai/ga sesuai fakta' itu baru valuable sbg berita. Kalo purbaya bilang 'rupiah undervalued' media hrsnya crosscheck ke investor krn faktanya idr turun terus,2052704990180020306,,dulu_topengmu_,in,,0,0,0,https://x.com/undefined/status/2052704990180020306,479738892,
2052669191166271879,Fri May 08 10:58:56 +0000 2026,0,@rasjawa udah setahunan beli mesin espresso grinder sama printilannya. abis sekitar 4jt anggaplah dgn harga kopi susu sekarang yg proper sekitar 20rb gw bisa menghemat 10-13rb rupiah per cup (udah include semua termasuk listrik) 365 hari x 10rb = 3 65 juta dikit lagi balik modal ,2052704799347589145,,rasjawa,in,,1,0,0,https://x.com/undefined/status/2052704799347589145,122678369,
2052704338460737943,Fri May 08 10:57:06 +0000 2026,0,salut Menkeu! apbn tetap kuat kendali meski rupiah down BI otoritas moneter andal https://t.co/1SjmRAAUZM,2052704338460737943,https://pbs.twimg.com/media/HHyrtrqagAARIgb.jpg,,in,,0,0,0,https://x.com/undefined/status/2052704338460737943,2275135261,
2052704160303480876,Fri May 08 10:56:23 +0000 2026,0,sumpah strez bgt untung ak minta ke mamaku xxx rmb bkn rupiah trs aku ubah sendiri dulu aku minta rupiah trs ratenya naik mulu uang jajan aku jd menipis bzir stres,2052704160303480876,,,in,,0,0,0,https://x.com/undefined/status/2052704160303480876,1878441993724170240,
2052703951410303145,Fri May 08 10:55:34 +0000 2026,0,mau ke kanan kiri festival untuk mencari puing2 rupiah,2052703951410303145,,,in,,0,1,0,https://x.com/undefined/status/2052703951410303145,1271702623054204928,
2052703884435407285,Fri May 08 10:55:18 +0000 2026,0, Geopolitik Dorong Forex Dolar AS Rebound #Dolar AS (DXY) rebound dari level terendah sejak Februari setelah eskalasi konflik Timur Tengah meningkatkan permintaan safe haven. Ketegangan di Selat Hormuz mendorong Brent naik ~7% dan ikut menguatkan USD. AUD dan NOK memimpin https://t.co/7BIQaZDrTU,2052703884435407285,https://pbs.twimg.com/media/HHyrOcLa4AE6kbq.jpg,,in,,0,0,0,https://x.com/undefined/status/2052703884435407285,1953316100843945984,
2052702207200653765,Fri May 08 10:55:17 +0000 2026,0,@4thbackburner udhmah harganya di naikin sm nurul rupiah juga turun terus nilainya ,2052703882573390038,,4thbackburner,in,,0,0,0,https://x.com/undefined/status/2052703882573390038,1874805664243150849,
2052703808917315702,Fri May 08 10:55:00 +0000 2026,0,kerja cerdas Menkeu! rupiah lemah tak ganggu APBN BI pegang otoritas moneter penuh https://t.co/PTX4cQcTiU,2052703808917315702,https://pbs.twimg.com/media/HHyrO24aoAA3ylN.jpg,,in,,0,0,0,https://x.com/undefined/status/2052703808917315702,887927916,
2052703683058815024,Fri May 08 10:54:30 +0000 2026,0,Ubah Sampah Jadi Rupiah Wali Kota Resmikan Bank Sampah SIPALUI di SDN 3 Kemuning - https://t.co/0Dzpu7Dnlh,2052703683058815024,,,in,,0,0,0,https://x.com/undefined/status/2052703683058815024,842262105612939265,
2052189068591837436,Fri May 08 10:54:20 +0000 2026,1,@insidefolkative Rupiah terkapar lagi ke 14.400 https://t.co/suBcLQI8W6,2052703643372343595,https://pbs.twimg.com/media/HHyrFdmagAAd-Pb.jpg,insidefolkative,in,,0,0,0,https://x.com/undefined/status/2052703643372343595,1964033487155179520,
2052703612967829541,Fri May 08 10:54:13 +0000 2026,0,mantap Menkeu Purbaya APBN tetap terkendali meski rupiah melemah. bi urus nilai tukar pemerintah fokus fiskal aman https://t.co/92ffsqeHtm,2052703612967829541,https://pbs.twimg.com/media/HHyrDg7aQAAP4qJ.jpg,,in,,0,0,0,https://x.com/undefined/status/2052703612967829541,2275135261,
2052566440927207576,Fri May 08 10:53:35 +0000 2026,0,@zoelfick dan gobloknya lagi banyak masyarakat yg dukung korupsi kecil kecilan 1000 dikali berapa orang itu bahkan orang BI aja ngomong kalo qris itu gak ada adminnya kalo transaksi kecil gitu. okelah tninya mainnya jelek suka mukul mukul tapi benernya dia protes soal admin 1000 rupiah,2052703452841771417,,zoelfick,in,,0,0,0,https://x.com/undefined/status/2052703452841771417,1281043475153039361,
2052703408470302857,Fri May 08 10:53:24 +0000 2026,0,keren pemerintah tegas. rupiah melemah tapi APBN terkendali sempurna oleh Menkeu https://t.co/71PsVGFCO9,2052703408470302857,https://pbs.twimg.com/media/HHyq3k2aEAAMUrw.jpg,,in,,0,0,0,https://x.com/undefined/status/2052703408470302857,2988477618,
2052703324772704576,Fri May 08 10:53:04 +0000 2026,0,Harga perak naik 3 15% ke $80 85 didorong pelemahan USD. Investor waspada menanti laporan NFP AS. Data tenaga kerja akan mempengaruhi kebijakan Fed dan arah USD. Apakah NFP akan mendukung atau menekan harga perak? #Silver #XAGUSD #NFP #Fed,2052703324772704576,,,in,,0,0,0,https://x.com/undefined/status/2052703324772704576,2050802006647058432,
2052645557513204203,Fri May 08 10:52:52 +0000 2026,0,@kemgelapan Rupiah aja dijagal apalagi ASEAN ,2052703274466476478,,kemgelapan,in,,0,0,0,https://x.com/undefined/status/2052703274466476478,1710203648,
2052693009289167282,Fri May 08 10:52:35 +0000 2026,0,@kaptencrypto707 hari ini pertambangan yang bikin drop. padahal itu hedge utk rupiah jatuh. wkwwk.,2052703201192014179,,kaptencrypto707,in,,0,0,0,https://x.com/undefined/status/2052703201192014179,985885135781314560,
2052602196659929441,Fri May 08 10:52:16 +0000 2026,1,@mak_imahhybs Jahat bgt ya orang2 pdhl kalau stop nywain dan buka usaha sendiri blm tentu dpt 60jt/thn. btw ini nggak hanya terjadi di ruko naspad udh bnyk hal serupa ruko disewakan dagangan laris harga sewa naik berhenti sewa yg punya coba buka jualan yg sama ujungnya ga laku..,2052703121965756896,,mak_imahhybs,in,,0,0,0,https://x.com/undefined/status/2052703121965756896,1419157696222142471,
2052703083201974601,Fri May 08 10:52:07 +0000 2026,0,Siap membela bangsa dari *checks note* ancaman *menatap dengan bingung*...... Biaya....admin....QRIS...1000 rupiah....,2052703083201974601,,,in,,0,0,0,https://x.com/undefined/status/2052703083201974601,1820402911836569600,
2052650985340711358,Fri May 08 10:51:22 +0000 2026,0,@tanyakanrl ayam geprek deket kampus langganan gue juga naik harga,2052702894286385644,,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/2052702894286385644,2023366350723489792,
2052529172820767162,Fri May 08 10:50:58 +0000 2026,0,@baguslifandry @ardisatriawan Typo btw harusnya pejabat mana yang sering keluar negeri tp ada guna? Gak ada Purbaya ke New York ngomong investasi hasilnya 0 besar investor masih gak mau masuk rupiah masih 17000. Presiden juga keluar negeri dengan segala strategi liburan romantis bareng suaminya Sama-sama,2052702794235416832,,baguslifandry,in,,0,0,0,https://x.com/undefined/status/2052702794235416832,1372916957993836547,
2052683363861885078,Fri May 08 10:50:50 +0000 2026,0,@psychononumber 50 thousand rupiah,2052702761259823556,,psychononumber,en,,0,0,0,https://x.com/undefined/status/2052702761259823556,1808837014927855616,
2052702758265126952,Fri May 08 10:50:49 +0000 2026,0,baby 10k in rupiah doesn't even reach 1 dollar. how pathetic she is.,2052702758265126952,,,en,,0,0,0,https://x.com/undefined/status/2052702758265126952,1619974122297249793,
2052702584625127627,Fri May 08 10:50:08 +0000 2026,0,Sebenernya murah rupiah kita aja yang lemah,2052702584625127627,,,in,,0,0,0,https://x.com/undefined/status/2052702584625127627,2019811923286745088,
2052702474000384111,Fri May 08 10:49:41 +0000 2026,0,Makanya jan demn naik harga yg ga wajar kerasa kan sekrg?!!!!!!!,2052702474000384111,,,in,,0,0,0,https://x.com/undefined/status/2052702474000384111,1479721334246559745,
2052607405880660466,Fri May 08 04:31:55 +0000 2026,0,Rupiah mengguat hanya 1 hari dan kembali ke tracknya Rp 18.100 awakwakwkawkak Pemerintah kon yol (hapus EM BE GO dan Kop don gok) balik itu Rupiah ke Rp 15.000,2052607405880660466,,,in,,0,0,0,https://x.com/undefined/status/2052607405880660466,1957990999730647040,
2052575424132358443,Fri May 08 04:30:59 +0000 2026,0,@Rase09_ IYAKAN aplg skrg semua harga naik apa g makin miris kita AMIIINNNN pengen bgt biar bisa kenalan oshikatsu bareng... kita starmin berstatus wni manifestingny hrs kuat ,2052607167774257407,,Rase09_,in,,0,0,0,https://x.com/undefined/status/2052607167774257407,1369476265883799552,
2052555918701949138,Fri May 08 04:30:36 +0000 2026,0,@txtdrjkt Akal² pemerintah supaya lupa klo rupiah melemah,2052607072995537406,,txtdrjkt,in,,0,0,0,https://x.com/undefined/status/2052607072995537406,1329361843828080641,
2052606977893978114,Fri May 08 04:30:13 +0000 2026,3,Hiperinflasi di Zimbabwe yang mencapai puncaknya pada tahun 2008 adalah salah satu contoh paling ekstrem dari inflasi di seluruh dunia. Saat itu harga komoditas di Zimbabwe naik hingga hampir 80.000 kali lipat. Mata uang negara itu dolar Zimbabwe menjadi tidak bernilai https://t.co/aASI0e2cTl,2052606977893978114,https://pbs.twimg.com/amplify_video_thumb/2052606727921766400/img/CosQVqvRe2wXBZCe.jpg,,in,,0,1,1,https://x.com/undefined/status/2052606977893978114,1259753320152887296,
2052606939633205259,Fri May 08 04:30:04 +0000 2026,0,S-Presso Naik Tipis Cek Harga City Car Mei 2026 https://t.co/pd6D3Wp0LE,2052606939633205259,,,in,,0,0,0,https://x.com/undefined/status/2052606939633205259,3042677100,
2052606921622884729,Fri May 08 04:30:00 +0000 2026,0,Geger Peredaran Uang Palsu Jutaan Rupiah di Tuban 3 Pelaku Ditangkap Polisi https://t.co/JDKblgK7Dr,2052606921622884729,,,in,,0,0,0,https://x.com/undefined/status/2052606921622884729,132078023,
2052590600982044979,Fri May 08 04:28:44 +0000 2026,0,@tanyarlfes 1. AI 2. rupiah anjlok sekian,2052606601807479138,,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/2052606601807479138,194493478,
2052374186232885348,Fri May 08 04:28:30 +0000 2026,0,@omcharloss @tanyarlfes hidup di indo sambat nyari rupiah juga sambat gaada yang bener emang,2052606543116595462,,omcharloss,in,,0,0,0,https://x.com/undefined/status/2052606543116595462,1932229421097992192,
2052606327726407904,Fri May 08 04:27:38 +0000 2026,0,Klo rupiah melemah trs tiket konsernya nanti berapaa,2052606327726407904,,,in,,0,0,0,https://x.com/undefined/status/2052606327726407904,1280390458238070784,
2052376085019734458,Fri May 08 04:27:25 +0000 2026,0,@dhlina17 @KapudS640 Empati bahkan paham sistem bagaiman yang membuat mereka gila seperti itu. Mereka tidak digaji negara untuk hidup dalam sistem. Yang digaji negara malah sibuk memanfaatkan kebobrokan sistem menjual nama Pancasila. Kerugiannya perhari lebih dari 1.000.000.000.000 rupiah. Terus?,2052606273343070559,,dhlina17,in,,0,1,0,https://x.com/undefined/status/2052606273343070559,1962315346893021184,
2052573143764721680,Fri May 08 04:27:19 +0000 2026,0,@ribb0nshynie Dia cuma bisa by won/usd kak nnti otomatis motong saldonya udh rupiah,2052606248428970086,,ribb0nshynie,in,,0,0,0,https://x.com/undefined/status/2052606248428970086,804546588899098624,
2052596854588654061,Fri May 08 04:27:14 +0000 2026,0,@KompasTV Duh kenapa orang ini banyak maunya? Urus kurs rupiah dulu!,2052606223967728098,,KompasTV,in,,0,0,0,https://x.com/undefined/status/2052606223967728098,138331907,
2052605988889575565,Fri May 08 04:26:17 +0000 2026,1,Cadangan devisa Indonesia kembali turun menjadi US$146 2 miliar pada akhir April 2026 tergerus pembayaran utang luar negeri pemerintah serta langkah stabilisasi rupiah di tengah ketidakpastian pasar global. Simak selengkapnya: https://t.co/DWOolJBvo1 https://t.co/VxePf5kTtY,2052605988889575565,https://pbs.twimg.com/media/HHxSQTQb0AAGMgk.jpg,,in,,0,0,0,https://x.com/undefined/status/2052605988889575565,1582972008479920129,
2052374186232885348,Fri May 08 04:26:10 +0000 2026,1,@carnatiionism @Andri_Kun04 @tanyarlfes ya jangan pegang rupiah lah gitu aja bingung tau rupiah lemah masih dicaricari,2052605956304023663,,carnatiionism,in,,0,0,0,https://x.com/undefined/status/2052605956304023663,1932229421097992192,
2052539495422279743,Fri May 08 04:25:44 +0000 2026,0,@kompascom Do Brunei bbm murah Malaysia lobi2 biar kapal bisa lewat hormuz Filipina langsung gercep efisiensi Konoha : bbm naik .dollar ngegas harga kebutuhan naek gaji nggak mbg tidak bermanfaat tedy homo..itu aja ,2052605847185088775,,kompascom,in,,0,0,0,https://x.com/undefined/status/2052605847185088775,1603641197217468416,
2052605550853345433,Fri May 08 04:25:37 +0000 2026,0,Bayangin lo beli sesuatu setiap minggu dengan jumlah uang yang sama misalnya Rp200.000. Waktu harganya lagi anjlok dengan Rp200.000 lo dapat lebih banyak unit. Waktu harganya lagi naik lo dapat lebih sedikit. Otomatis harga rata-rata beli lo akan selalu di bawah rata-rata,2052605818240152015,,AvelinoGuido28,in,,0,1,0,https://x.com/undefined/status/2052605818240152015,1829458796118441984,
2052252224731095342,Fri May 08 04:25:13 +0000 2026,0,@Boediantar4 iya itu menggadai masa depan anak cucu kita rupiah terus tergerus,2052605718134747636,,Boediantar4,in,,0,0,0,https://x.com/undefined/status/2052605718134747636,432337052,
2052605384435872223,Fri May 08 04:23:53 +0000 2026,2,Sejak isu krisis gara2 perang Iran vs AS semua harga pada naik anjay Harga bahan pokok naik BBM ikutan naik plastik juga. Harga bubur ayam mie ayam gorengan langganan gue naik semua Keliatannya cuma naik seribu dua ribu tapi tetep aja kerasa bjir ,2052605384435872223,,,in,,1,2,0,https://x.com/undefined/status/2052605384435872223,1961016800092852224,
2052573484312908037,Fri May 08 04:23:39 +0000 2026,0,@haeclumsy Pagi menjelang sianggg alias deym tetap semangat kerjaa walau sabtu demi pundi2 rupiah ,2052605323253522879,,haeclumsy,in,,0,0,0,https://x.com/undefined/status/2052605323253522879,1752514322469879808,
2052604767298637863,Fri May 08 04:22:59 +0000 2026,0,@craviteenz kalo inget nilai rupiah bapaknya paling masuk akal,2052605155812708744,,craviteenz,in,,0,0,0,https://x.com/undefined/status/2052605155812708744,1538710094128750592,
2052599560053432794,Fri May 08 04:00:45 +0000 2026,0,Udah emg paling bener ke jepang dah ga kuat tiep buka twt beritanya rupiah terus anj,2052599560053432794,,,in,,0,0,0,https://x.com/undefined/status/2052599560053432794,1620243596984324102,
2052599558392152167,Fri May 08 04:00:44 +0000 2026,0,Update Harga Emas dan Nilai Tukar Rupiah pada Jumat 8 Mei https://t.co/TMgyH1PSB9,2052599558392152167,,,in,,0,0,0,https://x.com/undefined/status/2052599558392152167,89877164,
2052599413583798292,Fri May 08 04:00:10 +0000 2026,0,Harga Solar Naik Simak Daftar Harga Mobil Bekas Innova Reborn Diesel https://t.co/slQJknvmJz,2052599413583798292,,,in,,0,0,0,https://x.com/undefined/status/2052599413583798292,3042677100,
2052599108410724576,Fri May 08 03:58:57 +0000 2026,2, Inflasi tidak tinggi tidak ada resesi GDP tumbuh di atas 5 5%. Ada sabotase dari Bank Central ngerjain Prabowo dengan bikin rupiah tambah nyungsep. Tapi Presiden Prabowo gak sadar lagi dikerjain. #GengSoloSabotasePrabowo #GengSoloSabotasePrabowo https://t.co/ecVXqPQJdG,2052599108410724576,https://pbs.twimg.com/ext_tw_video_thumb/2052599007076372480/pu/img/ocRhp-Sz6HWzrbZe.jpg,,in,,0,0,0,https://x.com/undefined/status/2052599108410724576,1945366720954425344,
2052507235713175965,Fri May 08 03:56:53 +0000 2026,0,@Uncmodexyz I have a debt of 1 200 000 Indonesian rupiah or $70 for medical expenses. I borrowed it from a friend last month.,2052598590003097892,,Uncmodexyz,en,,0,0,0,https://x.com/undefined/status/2052598590003097892,1418754922770698240,
2052598496717635814,Fri May 08 03:56:31 +0000 2026,0,kalau aja ada hasilnya jadi Indonesia bagus rupiah kuat pendidikan kesehatan gratis harga murah gaji naik.. ini yg ada kebalikannya.. jadi pemimpin anti kritik naudzubillahimindzalik,2052598496717635814,,,in,,0,0,0,https://x.com/undefined/status/2052598496717635814,1476121678816026626,
2052598237903868305,Fri May 08 03:55:30 +0000 2026,0,BI Jaga Rupiah Cadangan Devisa RI Turun Lagi Jadi Rp 146 2 M https://t.co/CaLCCSWDnR,2052598237903868305,,,in,,0,0,0,https://x.com/undefined/status/2052598237903868305,847372542830444544,
